Date,Store_ID,Product_Category,Price,Discount,Advertising_Spend,Holiday,Temperature,Competitor_Price,Units_Sold
2024-07-23,S07,Groceries,27.24,20,639.86,0,34.5,26.3,9
2024-07-24,S04,Electronics,488.49,10,3000.31,0,22.9,494.92,24
2024-07-25,S06,Groceries,216.42,10,1332.89,0,34.9,214.13,22
2024-07-26,S03,Furniture,354.38,15,2687.71,0,15.9,343.14,33
2024-07-27,S06,Furniture,20.69,15,242.07,0,21.3,20.81,7
2024-07-28,S03,Sports,379.33,0,2456.34,0,27.8,410.76,25
2024-07-29,S02,Clothing,95.26,25,2055.72,0,12.7,89.9,7
2024-07-30,S02,Clothing,97.86,15,1342.41,0,26.8,99.59,29
2024-07-31,S06,Sports,455.07,5,2541.32,0,36.2,450.15,29
2024-08-01,S06,Electronics,390.36,0,2497.47,0,11.9,354.83,39
2024-08-02,S09,Clothing,443.79,15,1409.91,0,23.9,485.12,12
2024-08-03,S01,Clothing,381.87,25,3262.89,0,22.4,399.49,13
2024-08-04,S05,Electronics,130.88,10,2365.96,0,22.1,140.46,26
2024-08-05,S08,Sports,434.65,10,3138.94,0,23.4,435.87,28
2024-08-06,S05,Clothing,435.22,20,1299.8,0,28.6,425.64,9
2024-08-07,S05,Groceries,370.98,0,2197.31,0,30.8,358.04,29
2024-08-08,S10,Clothing,444.93,20,2853.64,0,26.0,428.51,12
2024-08-09,S06,Clothing,16.86,5,4861.42,0,10.9,17.29,43
2024-08-10,S04,Electronics,214.55,20,3928.07,0,13.5,208.61,25
2024-08-11,S10,Clothing,449.97,20,4743.15,0,28.4,441.17,29
2024-08-12,S01,Clothing,455.58,10,4263.46,0,21.2,434.14,37
2024-08-13,S03,Furniture,19.53,20,3249.07,0,13.3,18.96,24
2024-08-14,S10,Groceries,108.2,5,226.2,0,14.1,118.47,12
2024-08-15,S09,Clothing,111.43,20,4884.32,0,19.1,100.78,30
2024-08-16,S01,Groceries,351.39,25,4286.18,0,36.1,325.13,22
2024-08-17,S06,Groceries,266.53,0,3930.63,0,10.9,252.54,55
2024-08-18,S08,Sports,267.69,25,2296.61,0,35.6,260.14,9
2024-08-19,S06,Clothing,226.3,5,2975.87,0,24.7,237.55,33
2024-08-20,S03,Clothing,265.5,0,1936.26,0,12.4,247.28,42
2024-08-21,S09,Groceries,383.52,5,2239.29,0,17.7,355.25,23
2024-08-22,S09,Sports,96.41,10,1889.14,0,23.1,94.84,34
2024-08-23,S10,Furniture,332.38,0,1749.06,0,19.5,301.87,39
2024-08-24,S08,Furniture,365.33,20,1708.89,0,18.5,382.99,15
2024-08-25,S02,Groceries,56.14,10,172.98,0,29.8,53.83,9
2024-08-26,S05,Electronics,369.86,20,2903.33,0,28.3,354.19,17
2024-08-27,S06,Sports,122.48,10,231.13,0,36.1,120.35,20
2024-08-28,S01,Sports,350.4,5,1904.51,0,19.3,351.16,27
2024-08-29,S08,Furniture,379.53,5,3353.83,0,22.5,400.48,34
2024-08-30,S02,Clothing,467.22,10,1923.31,0,34.5,455.07,32
2024-08-31,S08,Sports,112.33,15,827.09,0,18.1,114.28,16
2024-09-01,S06,Sports,24.08,15,404.41,0,18.0,23.27,6
2024-09-02,S02,Furniture,491.72,20,4177.43,0,25.9,515.05,22
2024-09-03,S08,Electronics,216.05,5,3420.95,0,19.5,212.67,38
2024-09-04,S08,Groceries,81.25,10,2972.0,0,19.6,73.61,32
2024-09-05,S03,Furniture,313.91,0,1940.46,0,13.5,292.24,39
2024-09-06,S02,Clothing,78.03,15,2046.77,0,15.5,71.21,19
2024-09-07,S06,Groceries,141.77,15,4541.37,0,27.8,128.99,37
2024-09-08,S06,Furniture,480.39,10,2822.85,0,32.1,466.29,25
2024-09-09,S04,Clothing,401.7,0,2177.42,0,25.6,439.45,32
2024-09-10,S10,Groceries,189.64,25,2469.91,0,37.2,199.66,10
2024-09-11,S09,Furniture,380.52,10,4943.71,0,30.8,349.44,40
2024-09-12,S09,Groceries,380.77,0,1539.15,0,12.2,349.46,39
2024-09-13,S04,Furniture,384.15,0,3166.16,0,26.2,390.53,36
2024-09-14,S07,Electronics,280.21,0,3914.34,0,27.2,306.3,49
2024-09-15,S01,Electronics,264.14,20,4918.29,0,25.3,271.87,24
2024-09-16,S04,Clothing,21.54,10,3971.27,0,25.5,21.96,38
2024-09-17,S04,Clothing,26.64,15,1496.67,0,10.9,27.75,20
2024-09-18,S04,Sports,470.51,15,1290.67,0,26.4,440.86,23
2024-09-19,S02,Sports,282.46,15,2641.92,0,36.4,310.38,23
2024-09-20,S07,Furniture,268.49,5,2688.25,0,17.9,292.07,25
2024-09-21,S03,Electronics,218.98,5,3763.88,0,17.6,234.02,37
2024-09-22,S05,Furniture,274.12,10,2611.27,0,12.6,262.82,27
2024-09-23,S05,Furniture,142.66,25,4099.24,0,18.6,152.6,15
2024-09-24,S04,Furniture,325.88,5,3855.83,0,31.4,342.93,34
2024-09-25,S08,Furniture,298.97,25,1703.58,0,12.6,310.51,5
2024-09-26,S05,Groceries,413.27,10,1435.87,0,25.9,397.66,14
2024-09-27,S06,Clothing,195.09,20,1164.41,0,32.2,199.64,9
2024-09-28,S01,Clothing,50.47,10,1718.38,0,22.2,48.56,27
2024-09-29,S07,Groceries,315.17,20,3819.12,0,33.7,342.83,29
2024-09-30,S02,Sports,384.01,20,2004.14,0,21.7,422.1,2
2024-10-01,S03,Groceries,95.12,5,2925.04,0,32.1,90.23,33
2024-10-02,S09,Groceries,194.94,15,773.12,0,35.3,184.28,15
2024-10-03,S08,Groceries,31.35,15,3409.9,0,11.8,31.44,32
2024-10-04,S06,Sports,354.89,20,4821.94,0,23.9,336.76,37
2024-10-05,S06,Furniture,195.6,10,3411.32,0,22.6,191.66,28
2024-10-06,S07,Furniture,253.7,20,3417.31,0,11.5,246.22,29
2024-10-07,S07,Clothing,327.57,10,3231.82,0,36.3,312.11,34
2024-10-08,S05,Clothing,86.98,0,1901.46,0,13.0,95.02,28
2024-10-09,S08,Groceries,25.94,10,839.54,0,37.5,25.99,27
2024-10-10,S10,Sports,230.68,0,4340.75,0,13.8,219.13,52
2024-10-11,S02,Clothing,177.06,25,206.34,0,19.5,172.6,4
2024-10-12,S03,Sports,115.78,20,1665.57,0,25.2,118.7,24
2024-10-13,S03,Furniture,252.85,15,4505.31,0,21.5,277.89,31
2024-10-14,S07,Electronics,337.45,25,3611.66,0,31.8,312.4,18
2024-10-15,S08,Electronics,460.45,25,4021.96,0,27.2,421.53,22
2024-10-16,S05,Sports,23.89,5,721.86,0,12.3,22.78,14
2024-10-17,S03,Furniture,416.78,15,1873.06,0,26.8,402.92,21
2024-10-18,S06,Sports,14.38,5,1821.6,0,27.4,13.22,32
2024-10-19,S08,Groceries,411.71,0,1629.35,0,34.3,422.21,35
2024-10-20,S02,Furniture,66.13,0,2197.72,0,10.3,69.45,47
2024-10-21,S08,Electronics,277.13,15,1508.75,0,32.5,260.57,9
2024-10-22,S08,Groceries,144.85,15,1272.11,0,33.4,131.63,16
2024-10-23,S01,Clothing,128.21,0,980.11,0,21.9,124.4,36
2024-10-24,S03,Groceries,114.72,15,523.59,0,21.6,111.41,7
2024-10-25,S01,Clothing,229.58,10,1758.02,0,21.8,249.79,23
2024-10-26,S06,Furniture,205.57,15,3762.21,0,14.0,214.78,29
2024-10-27,S02,Electronics,277.18,0,2188.7,0,10.1,275.09,36
2024-10-28,S03,Clothing,485.88,0,3519.34,0,12.6,474.52,47
2024-10-29,S04,Electronics,185.66,5,2914.31,0,16.4,192.95,29
2024-10-30,S07,Groceries,316.67,10,1435.95,0,17.9,321.91,21
2024-10-31,S02,Sports,239.17,0,4492.28,0,26.3,224.26,49
2024-11-01,S06,Electronics,117.47,5,1429.91,1,21.1,111.95,27
2024-11-02,S02,Groceries,288.9,5,3631.65,1,18.5,309.48,29
2024-11-03,S07,Groceries,356.5,20,2571.68,1,31.8,327.87,15
2024-11-04,S06,Furniture,363.09,5,4904.55,1,15.7,344.07,42
2024-11-05,S09,Groceries,355.79,10,3529.52,1,15.4,370.06,38
2024-11-06,S03,Electronics,64.16,10,1243.11,1,36.0,58.17,23
2024-11-07,S10,Clothing,394.21,0,4159.43,1,30.9,389.55,48
2024-11-08,S10,Furniture,278.14,25,4189.9,1,16.3,262.13,23
2024-11-09,S08,Groceries,50.8,25,4218.78,1,25.1,49.59,24
2024-11-10,S10,Clothing,23.22,20,562.53,0,36.7,22.0,10
2024-11-11,S02,Furniture,20.11,25,439.03,0,11.6,19.5,1
2024-11-12,S10,Clothing,305.25,20,1027.1,0,30.1,279.22,17
2024-11-13,S05,Electronics,497.54,15,1508.86,0,24.0,499.44,16
2024-11-14,S06,Clothing,195.93,25,3615.14,0,27.6,212.7,14
2024-11-15,S07,Groceries,489.66,10,2897.58,0,36.1,476.79,35
2024-11-16,S06,Furniture,8.32,10,2020.59,0,34.3,8.27,25
2024-11-17,S03,Furniture,77.87,25,993.21,0,13.1,80.39,5
2024-11-18,S01,Electronics,394.88,0,694.28,0,22.2,423.37,29
2024-11-19,S10,Groceries,18.06,20,4442.14,0,32.1,17.83,34
2024-11-20,S01,Clothing,422.94,0,4091.45,0,11.9,420.18,45
2024-11-21,S09,Furniture,497.36,15,3482.44,0,28.7,500.08,22
2024-11-22,S10,Furniture,235.14,15,4270.57,0,32.0,215.61,39
2024-11-23,S10,Furniture,71.4,15,2581.95,0,34.7,65.7,18
2024-11-24,S10,Groceries,156.42,0,4824.29,0,22.6,160.67,47
2024-11-25,S02,Clothing,198.22,20,3460.65,0,37.7,210.8,25
2024-11-26,S08,Groceries,187.36,5,4291.87,0,30.4,189.94,45
2024-11-27,S05,Sports,366.65,25,3088.08,0,19.8,333.56,12
2024-11-28,S02,Furniture,210.95,15,1026.77,0,25.2,213.1,19
2024-11-29,S10,Sports,364.83,10,2597.0,0,36.4,348.93,24
2024-11-30,S06,Furniture,335.0,10,3307.57,0,18.6,337.48,32
2024-12-01,S10,Clothing,304.18,20,2401.41,1,13.5,295.1,18
2024-12-02,S03,Furniture,35.48,15,4471.09,1,21.9,36.03,22
2024-12-03,S04,Electronics,405.88,0,2928.92,1,25.9,443.4,36
2024-12-04,S01,Groceries,110.38,0,1302.05,1,25.5,111.63,29
2024-12-05,S06,Groceries,322.49,20,749.76,1,32.3,336.92,5
2024-12-06,S09,Furniture,93.08,25,941.16,1,13.8,96.35,5
2024-12-07,S04,Groceries,130.52,20,707.06,1,15.2,121.58,2
2024-12-08,S03,Clothing,374.27,0,2315.08,1,26.0,349.21,32
2024-12-09,S04,Sports,291.61,0,2258.43,1,22.9,287.62,36
2024-12-10,S01,Groceries,327.26,25,3633.98,0,33.6,318.98,17
2024-12-11,S05,Clothing,166.2,15,3494.34,0,23.9,165.62,28
2024-12-12,S04,Groceries,41.71,5,3379.65,0,15.9,42.88,35
2024-12-13,S08,Clothing,127.58,25,474.81,0,29.3,127.45,8
2024-12-14,S10,Groceries,29.83,10,2626.29,0,30.5,27.97,29
2024-12-15,S07,Sports,228.1,10,4959.88,0,15.2,233.2,41
2024-12-16,S06,Electronics,191.9,15,4884.75,0,32.6,193.32,40
2024-12-17,S01,Electronics,202.87,10,1216.36,0,35.8,208.68,19
2024-12-18,S05,Sports,12.74,5,4304.73,0,31.8,12.98,50
2024-12-19,S02,Sports,100.51,10,4223.32,0,14.2,108.97,45
2024-12-20,S02,Clothing,275.12,25,3113.27,0,27.1,299.22,15
2024-12-21,S09,Electronics,479.9,25,2972.5,0,20.4,525.12,12
2024-12-22,S08,Groceries,54.87,10,3611.53,0,11.1,51.45,38
2024-12-23,S03,Furniture,200.83,25,553.29,0,37.4,197.3,8
2024-12-24,S01,Clothing,97.75,10,4552.1,0,17.9,107.31,29
2024-12-25,S04,Sports,480.95,5,1774.24,0,17.0,470.31,28
2024-12-26,S05,Clothing,145.82,15,4199.01,0,12.3,144.21,28
2024-12-27,S05,Furniture,141.72,15,4574.04,0,35.7,150.26,41
2024-12-28,S04,Sports,344.16,25,3343.76,0,21.7,364.54,12
2024-12-29,S03,Electronics,265.12,0,352.21,0,26.2,279.64,29
2024-12-30,S03,Groceries,133.58,25,518.5,0,15.0,144.6,4
2022-01-01,S05,Electronics,318.39,15,1755.97,0,11.9,319.32,22
2022-01-02,S07,Furniture,266.75,10,1422.08,0,15.4,276.04,19
2022-01-03,S07,Groceries,183.03,0,788.34,0,19.5,199.15,29
2022-01-04,S08,Sports,278.2,15,3269.31,0,12.8,271.15,24
2022-01-05,S10,Electronics,89.37,0,3549.06,0,15.0,94.79,40
2022-01-06,S10,Groceries,323.35,0,3287.01,0,14.5,328.71,39
2022-01-07,S07,Sports,254.37,10,639.78,0,10.2,233.21,23
2022-01-08,S03,Electronics,292.64,20,692.89,0,33.9,287.5,1
2022-01-09,S10,Sports,453.35,5,4121.88,0,10.9,448.84,42
2022-01-10,S09,Furniture,325.07,25,1605.4,0,27.3,325.28,6
2022-01-11,S10,Electronics,204.61,20,1556.75,0,12.1,206.35,1
2022-01-12,S02,Furniture,127.41,15,2339.6,0,28.7,138.86,24
2022-01-13,S03,Electronics,159.52,10,3499.86,0,26.1,175.35,35
2022-01-14,S06,Clothing,282.07,0,4472.91,0,12.8,257.34,46
2022-01-15,S03,Sports,112.78,10,2072.95,0,34.6,118.81,28
2022-01-16,S05,Furniture,129.1,25,4866.95,0,30.4,120.0,21
2022-01-17,S03,Groceries,91.21,15,2435.41,0,12.3,86.52,22
2022-01-18,S01,Furniture,127.21,10,878.74,0,25.0,125.71,18
2022-01-19,S10,Sports,239.67,0,1623.59,0,13.8,259.74,38
2022-01-20,S08,Groceries,249.28,25,4558.65,0,21.9,244.05,37
2022-01-21,S08,Groceries,30.65,20,3533.92,0,35.1,30.65,23
2022-01-22,S04,Electronics,93.35,10,4229.9,0,11.4,88.52,34
2022-01-23,S08,Clothing,441.82,10,4286.92,0,10.5,457.13,38
2022-01-24,S07,Groceries,145.41,15,4041.2,0,13.9,138.91,23
2022-01-25,S03,Furniture,148.22,0,2240.65,0,32.7,162.71,33
2022-01-26,S04,Sports,499.05,15,3787.03,0,36.7,519.97,27
2022-01-27,S09,Sports,277.7,25,1007.87,0,25.6,255.67,1
2022-01-28,S08,Sports,99.41,15,3275.71,0,37.2,101.93,23
2022-01-29,S04,Groceries,327.2,20,204.57,0,34.8,342.75,9
2022-01-30,S10,Groceries,452.37,15,3889.04,0,16.5,454.28,30
2022-01-31,S04,Groceries,291.51,0,4121.03,0,30.3,302.1,39
2022-02-01,S08,Electronics,128.48,25,2391.14,0,11.6,115.81,7
2022-02-02,S10,Sports,250.33,10,130.04,0,25.6,271.3,20
2022-02-03,S07,Furniture,307.92,15,1069.32,0,19.7,300.4,11
2022-02-04,S10,Groceries,67.0,0,1264.63,0,36.2,71.18,35
2022-02-05,S06,Sports,278.46,25,1859.08,0,31.0,259.69,6
2022-02-06,S02,Groceries,169.74,0,1061.11,0,33.7,159.18,34
2022-02-07,S02,Electronics,150.6,20,2126.01,0,28.5,146.21,16
2022-02-08,S04,Furniture,300.34,15,1612.25,0,13.0,284.15,25
2022-02-09,S01,Groceries,379.37,25,3066.49,0,36.4,366.86,6
2022-02-10,S08,Sports,37.12,5,2533.48,0,35.8,34.46,32
2022-02-11,S04,Clothing,394.49,15,4355.04,0,36.8,433.39,34
2022-02-12,S10,Sports,112.16,20,648.98,0,24.4,110.84,15
2022-02-13,S06,Clothing,376.31,10,4728.22,0,18.6,372.03,32
2022-02-14,S08,Clothing,477.34,0,445.97,0,14.5,501.13,32
2022-02-15,S02,Electronics,39.81,10,3071.0,0,36.7,37.73,28
2022-02-16,S10,Groceries,498.17,20,2073.47,0,37.3,453.72,7
2022-02-17,S09,Electronics,338.3,0,231.08,0,32.8,340.5,29
2022-02-18,S03,Electronics,125.51,15,1559.42,0,36.7,130.91,12
2022-02-19,S08,Electronics,252.9,10,471.43,0,17.1,255.12,7
2022-02-20,S04,Clothing,71.68,10,4865.32,0,11.8,73.61,33
2022-02-21,S01,Clothing,380.95,10,2882.57,0,26.1,408.52,30
2022-02-22,S05,Groceries,334.05,0,1472.51,0,28.0,345.03,32
2022-02-23,S01,Groceries,69.21,0,2115.66,0,11.9,62.91,43
2022-02-24,S06,Furniture,422.51,0,421.62,0,27.6,389.6,30
2022-02-25,S03,Clothing,287.76,5,331.89,0,23.2,315.14,24
2022-02-26,S02,Furniture,341.11,20,4804.47,0,21.9,365.71,28
2022-02-27,S09,Sports,192.0,0,3582.79,0,32.4,195.84,40
2022-02-28,S06,Electronics,279.39,25,2813.26,0,33.8,276.82,6
2022-03-01,S10,Sports,112.78,15,2377.12,0,12.1,119.32,25
2022-03-02,S08,Clothing,46.59,20,1193.71,0,22.8,47.86,13
2022-03-03,S09,Furniture,24.22,10,672.85,0,17.1,23.45,21
2022-03-04,S09,Electronics,465.05,0,3261.48,0,32.1,495.59,41
2022-03-05,S01,Clothing,251.82,20,3320.87,0,31.8,263.3,24
2022-03-06,S10,Electronics,315.06,0,1804.4,0,23.6,303.65,32
2022-03-07,S03,Electronics,384.78,20,3224.04,0,16.7,376.41,23
2022-03-08,S10,Groceries,184.04,10,4153.47,0,26.8,193.88,31
2022-03-09,S08,Electronics,129.57,15,1216.73,0,18.8,127.51,13
2022-03-10,S05,Clothing,74.43,0,3720.52,0,37.0,68.1,40
2022-03-11,S04,Groceries,32.31,10,1859.3,0,28.2,33.73,28
2022-03-12,S08,Sports,137.16,0,2305.86,0,36.3,137.6,32
2022-03-13,S03,Electronics,437.89,20,4863.04,0,26.5,470.88,26
2022-03-14,S01,Sports,382.33,0,3727.31,0,22.8,354.79,37
2022-03-15,S02,Furniture,158.63,0,4937.12,0,31.9,152.13,39
2022-03-16,S05,Sports,186.7,15,2733.33,0,10.4,203.26,32
2022-03-17,S03,Furniture,216.62,15,500.91,0,21.7,236.16,18
2022-03-18,S07,Furniture,67.41,10,1573.03,0,36.5,67.38,20
2022-03-19,S01,Clothing,45.67,0,4900.34,0,24.1,45.36,43
2022-03-20,S01,Furniture,124.88,10,2369.9,0,11.3,119.52,24
2022-03-21,S10,Sports,125.92,10,4216.53,0,28.5,132.79,44
2022-03-22,S01,Groceries,438.06,25,4471.5,0,26.8,465.3,25
2022-03-23,S10,Sports,400.06,5,2615.79,0,12.8,397.18,34
2022-03-24,S08,Electronics,439.78,20,4674.14,0,26.1,418.77,29
2022-03-25,S01,Electronics,144.84,20,693.94,0,36.0,150.06,5
2022-03-26,S06,Electronics,258.27,10,1300.8,0,16.9,274.49,28
2022-03-27,S08,Electronics,257.5,0,913.65,0,20.3,235.9,25
2022-03-28,S07,Furniture,15.68,10,1285.96,0,31.3,14.96,21
2022-03-29,S03,Clothing,151.53,25,1719.96,0,20.6,145.93,5
2022-03-30,S03,Electronics,66.12,10,1363.39,0,27.8,61.01,27
2022-03-31,S04,Electronics,192.69,15,602.06,0,30.6,198.46,3
2022-04-01,S07,Furniture,393.11,10,4368.6,0,14.9,430.67,35
2022-04-02,S05,Clothing,328.72,5,3766.49,0,20.2,309.01,41
2022-04-03,S10,Sports,161.4,15,687.6,0,33.3,148.77,10
2022-04-04,S02,Sports,359.13,10,1423.66,0,14.0,380.11,15
2022-04-05,S03,Furniture,141.23,10,1641.46,0,22.3,148.97,27
2022-04-06,S05,Sports,267.33,25,3241.66,0,20.3,269.14,11
2022-04-07,S06,Sports,292.36,25,1623.63,0,10.9,309.85,11
2022-04-08,S06,Clothing,118.84,10,2604.76,0,29.4,129.51,31
2022-04-09,S09,Electronics,256.45,0,1746.71,0,35.9,256.24,39
2022-04-10,S05,Clothing,295.03,25,4124.27,0,32.6,286.81,22
2022-04-11,S05,Sports,182.27,10,3548.35,0,23.3,181.86,32
2022-04-12,S01,Electronics,198.31,20,1301.88,0,18.6,189.68,20
2022-04-13,S03,Furniture,220.21,15,2884.67,0,34.5,238.88,19
2022-04-14,S09,Groceries,185.26,10,4031.4,0,23.9,188.73,39
2022-04-15,S05,Electronics,452.09,10,3300.8,0,20.6,459.58,32
2022-04-16,S10,Furniture,236.56,10,1341.08,0,37.4,247.5,22
2022-04-17,S05,Furniture,26.54,15,396.19,0,33.3,27.15,15
2022-04-18,S02,Furniture,20.39,20,802.29,0,36.7,19.82,8
2022-04-19,S04,Sports,151.84,0,3459.62,0,31.7,143.26,37
2022-04-20,S05,Clothing,152.09,25,3209.64,0,24.2,153.04,21
2022-04-21,S10,Groceries,232.66,20,1851.69,0,29.2,220.69,22
2022-04-22,S06,Sports,287.1,25,1386.56,0,35.9,275.98,12
2022-04-23,S08,Groceries,180.25,15,3691.93,0,34.5,168.47,27
2022-04-24,S04,Clothing,342.12,25,4025.0,0,22.3,315.19,12
2022-04-25,S03,Furniture,425.75,25,1471.31,0,10.7,401.34,12
2022-04-26,S05,Electronics,196.79,15,2102.41,0,32.8,205.07,19
2022-04-27,S02,Electronics,142.69,15,1748.15,0,20.3,130.73,15
2022-04-28,S03,Sports,482.59,10,132.09,0,13.8,518.25,14
2022-04-29,S03,Sports,360.64,5,285.52,0,31.7,345.63,17
2022-04-30,S08,Groceries,488.76,5,2267.53,0,36.1,480.94,26
2022-05-01,S08,Clothing,95.37,20,1129.96,0,29.6,89.97,10
2022-05-02,S07,Sports,367.05,5,3605.71,0,24.6,346.2,28
2022-05-03,S02,Groceries,97.62,10,686.5,0,10.3,95.26,10
2022-05-04,S07,Sports,100.89,25,3170.54,0,36.7,104.86,16
2022-05-05,S06,Furniture,334.91,15,4859.13,0,35.9,324.41,35
2022-05-06,S04,Electronics,128.07,0,1844.87,0,10.1,129.81,32
2022-05-07,S04,Furniture,280.28,5,248.57,0,32.7,307.64,27
2022-05-08,S04,Groceries,227.4,5,616.71,0,13.6,226.32,25
2022-05-09,S08,Groceries,470.96,25,1625.57,0,19.5,508.05,8
2022-05-10,S01,Electronics,305.24,25,231.32,0,14.2,307.93,1
2022-05-11,S02,Sports,305.71,15,838.64,0,10.8,315.2,4
2022-05-12,S06,Sports,294.25,10,1801.13,0,16.9,323.44,25
2022-05-13,S10,Sports,209.7,0,743.88,0,15.9,222.82,32
2022-05-14,S01,Clothing,362.18,10,663.44,0,20.1,383.15,8
2022-05-15,S10,Groceries,87.84,0,4113.35,0,25.4,88.52,48
2022-05-16,S05,Electronics,469.78,15,1747.48,0,14.7,497.52,9
2022-05-17,S08,Groceries,473.67,0,330.69,0,24.4,478.05,22
2022-05-18,S10,Electronics,173.63,20,1756.61,0,37.7,176.68,13
2022-05-19,S10,Groceries,155.31,0,1553.71,0,33.2,153.38,36
2022-05-20,S02,Sports,340.19,5,2282.03,0,24.0,371.18,28
2022-05-21,S09,Groceries,456.08,10,3859.14,0,13.8,438.61,37
2022-05-22,S07,Clothing,383.89,10,4575.19,0,29.1,398.38,37
2022-05-23,S05,Electronics,57.49,15,1377.87,0,15.4,55.14,23
2022-05-24,S01,Furniture,215.74,25,3785.57,0,20.6,205.23,11
2022-05-25,S06,Sports,280.18,25,2842.75,0,34.6,275.67,4
2022-05-26,S07,Furniture,160.76,10,3140.91,0,36.8,147.45,30
2022-05-27,S10,Furniture,231.58,5,4893.85,0,18.1,212.67,40
2022-05-28,S03,Groceries,271.3,10,1161.47,0,23.2,248.1,21
2022-05-29,S05,Clothing,289.62,0,2212.68,0,17.4,299.8,21
2022-05-30,S01,Furniture,493.35,15,2778.25,0,17.6,444.29,13
2022-05-31,S10,Clothing,315.99,5,2005.99,0,11.9,316.56,25
2022-06-01,S04,Clothing,492.95,25,4523.56,0,13.9,448.6,24
2022-06-02,S03,Electronics,237.46,5,4823.11,0,31.7,219.31,37
2022-06-03,S09,Sports,81.38,5,123.81,0,25.5,78.8,28
2022-06-04,S07,Electronics,177.72,20,664.18,0,16.6,185.03,11
2022-06-05,S06,Furniture,8.42,20,3943.95,0,33.9,9.05,32
2022-06-06,S05,Electronics,406.54,5,2095.6,0,27.0,422.62,31
2022-06-07,S03,Sports,411.47,5,4126.89,0,21.4,424.16,43
2022-06-08,S08,Furniture,260.21,15,3688.15,0,25.0,266.27,20
2022-06-09,S01,Furniture,409.1,0,3708.2,0,32.4,403.06,27
2022-06-10,S01,Groceries,139.82,15,586.63,0,17.8,132.54,13
2022-06-11,S05,Clothing,367.96,0,3674.9,0,28.5,404.15,42
2022-06-12,S08,Furniture,196.82,15,504.0,0,30.4,209.65,15
2022-06-13,S05,Electronics,97.3,0,4542.07,0,35.0,101.35,45
2022-06-14,S09,Furniture,370.83,10,4863.95,0,33.3,366.17,41
2022-06-15,S02,Groceries,157.27,10,934.67,0,24.2,169.3,21
2022-06-16,S10,Clothing,58.87,25,3061.37,0,24.0,55.02,16
2022-06-17,S10,Sports,45.67,5,768.13,0,30.0,46.37,27
2022-06-18,S04,Clothing,449.04,5,701.1,0,25.8,406.27,14
2022-06-19,S06,Furniture,332.6,0,1518.39,0,17.6,333.36,34
2022-06-20,S07,Furniture,229.42,15,448.25,0,33.2,237.07,21
2022-06-21,S02,Electronics,8.5,10,2146.68,0,26.5,8.04,33
2022-06-22,S08,Furniture,203.93,25,1619.57,0,22.3,199.88,16
2022-06-23,S08,Furniture,466.45,15,3625.93,0,20.8,500.16,23
2022-06-24,S10,Furniture,28.2,10,716.04,0,24.0,29.54,14
2022-06-25,S05,Sports,158.87,10,4640.21,0,12.0,154.54,44
2022-06-26,S06,Groceries,313.49,20,2526.03,0,13.8,317.15,14
2022-06-27,S09,Groceries,371.5,5,916.4,0,22.1,385.39,24
2022-06-28,S09,Furniture,347.71,15,4463.01,0,14.8,370.44,24
2022-06-29,S05,Furniture,393.64,10,270.04,0,20.6,391.98,17
2022-06-30,S01,Clothing,431.12,15,1090.63,0,11.0,402.0,18
2022-07-01,S04,Electronics,49.04,25,1030.6,0,25.9,52.94,2
2022-07-02,S05,Sports,448.93,0,4616.72,0,32.4,449.68,45
2022-07-03,S05,Groceries,268.23,10,2663.04,0,19.0,248.56,23
2022-07-04,S06,Furniture,80.97,15,611.28,0,12.1,76.0,3
2022-07-05,S10,Sports,355.22,20,1134.49,0,12.0,351.89,3
2022-07-06,S07,Sports,103.86,20,2335.76,0,35.9,107.12,10
2022-07-07,S10,Groceries,218.85,5,3319.55,0,15.7,233.77,48
2022-07-08,S06,Furniture,356.74,25,2732.27,0,28.6,325.94,7
2022-07-09,S02,Furniture,452.46,25,701.07,0,27.2,459.98,1
2022-07-10,S04,Furniture,68.81,15,4677.93,0,18.6,68.4,32
2022-07-11,S06,Electronics,401.85,25,4685.71,0,18.0,396.35,20
2022-07-12,S01,Electronics,245.2,20,2342.11,0,22.2,248.37,22
2022-07-13,S08,Electronics,407.26,0,742.47,0,37.7,433.06,19
2022-07-14,S03,Electronics,305.33,0,3430.41,0,37.9,293.9,40
2022-07-15,S06,Electronics,98.0,25,2325.56,0,12.8,90.72,4
2022-07-16,S05,Furniture,288.2,25,1442.68,0,19.9,305.29,9
2022-07-17,S04,Clothing,345.87,5,274.69,0,20.9,340.68,25
2022-07-18,S06,Clothing,302.8,25,1828.75,0,24.6,289.96,8
2022-07-19,S08,Groceries,338.43,0,4776.61,0,10.4,308.22,43
2022-07-20,S03,Groceries,160.12,20,3807.92,0,33.5,146.21,23
2022-07-21,S06,Electronics,266.96,5,3789.82,0,19.7,266.31,41
2022-07-22,S10,Sports,381.18,25,3041.22,0,30.7,361.87,15
2022-07-23,S04,Electronics,306.01,15,219.77,0,17.4,275.65,12
2022-07-24,S04,Clothing,16.9,20,158.92,0,23.6,17.47,9
2022-07-25,S06,Groceries,379.46,15,2426.1,0,28.0,378.66,28
2022-07-26,S05,Sports,132.34,15,417.87,0,13.6,128.55,16
2022-07-27,S07,Furniture,463.74,10,2393.95,0,12.7,501.69,25
2022-07-28,S05,Clothing,57.35,25,1310.61,0,16.1,60.47,6
